filename,index
2012m1_ref86_3se_FL2769862,0.2675175362854881
2012m1_ref86_3se_FL2769863,0.2664500543601924
2012m1_ref86_3se_FL2769864,0.2653825724348957
2012m1_ref86_3se_FL2769865,0.26431509050946456
2012m1_ref86_3se_FL2769866,0.2632476085937182
2012m1_ref86_3se_FL2769867,0.26218012666828705
2012m1_ref86_3se_FL2769868,0.2611126447439463
2012m1_ref86_3se_FL2769869,0.26004516281292117
2012m1_ref86_3se_FL2769870,0.25897768089700746
2012m1_ref86_3se_FL2769871,0.2575621486969398
2012m1_ref86_3se_FL2769872,0.2561466164968864
2012m1_ref86_3se_FL2769873,0.25473108428587604
2012m1_ref86_3se_FL2769874,0.25331555207993
2012m1_ref86_3se_FL2769875,0.25190001988768007
2012m1_ref86_3se_FL2769876,0.250915333793327
2012m1_ref86_3se_FL2769877,0.24993064732676207
2012m1_ref86_3se_FL2769878,0.2489459612393673
2012m1_ref86_3se_FL2769879,0.24796127483146946
2012m1_ref86_3se_FL2769880,0.24697658825809657
2012m1_ref86_3se_FL2769881,0.2459919024467848
2012m1_ref86_3se_FL2769882,0.24500721720914276
2012m1_ref86_3se_FL2769883,0.24402253087307194
2012m1_ref86_3se_FL2769884,0.24303784477916102
2012m1_ref86_3se_FL2769885,0.2420531586934022
2012m1_ref86_3se_FL2769886,0.24106847259035638
2012m1_ref86_3se_FL2769887,0.24008378649852447
2012m1_ref86_3se_FL2769888,0.23909910032600293
2012m1_ref86_3se_FL2769889,0.23811441422810722
2012m1_ref86_3se_FL2769890,0.23712972813728622
2012m1_ref86_3se_FL2769891,0.2361450423029484
2012m1_ref86_3se_FL2769892,0.23516035621313877
2012m1_ref86_3se_FL2769893,0.2341756701232907
2012m1_ref86_3se_FL2769894,0.233190984032943
2012m1_ref86_3se_FL2769895,0.23220629794324377
2012m1_ref86_3se_FL2769896,0.23122161262256388
2012m1_ref86_3se_FL2769897,0.23023692653461839
2012m1_ref86_3se_FL2769898,0.22925224044716164
2012m1_ref86_3se_FL2769899,0.22826755435086127
2012m1_ref86_3se_FL2769900,0.2272828682621145
2012m1_ref86_3se_FL2769901,0.22629818217109798
2012m1_ref86_3se_FL2769902,0.22567187510077702
2012m1_ref86_3se_FL2769903,0.22504556808964007
2012m1_ref86_3se_FL2769904,0.22441926102651577
2012m1_ref86_3se_FL2769905,0.22379295395490564
2012m1_ref86_3se_FL2769906,0.22316664688320065
2012m1_ref86_3se_FL2769907,0.22254033981149565
2012m1_ref86_3se_FL2769908,0.22191403273976296
2012m1_ref86_3se_FL2769909,0.22128772571609462
2012m1_ref86_3se_FL2769910,0.2206614186472782
2012m1_ref86_3se_FL2769911,0.22003511157858802
2012m1_ref86_3se_FL2769912,0.21904862376905804
2012m1_ref86_3se_FL2769913,0.21806213596851423
2012m1_ref86_3se_FL2769914,0.21707564815943564
2012m1_ref86_3se_FL2769915,0.2160891603500319
2012m1_ref86_3se_FL2769916,0.21510267233574604
2012m1_ref86_3se_FL2769917,0.21411618453449097
2012m1_ref86_3se_FL2769918,0.21312969672455717
2012m1_ref86_3se_FL2769919,0.21214320891465194
2012m1_ref86_3se_FL2769920,0.2111567208230672
2012m1_ref86_3se_FL2769921,0.21017023302000495
2012m1_ref86_3se_FL2769922,0.20918374445463978
2012m1_ref86_3se_FL2769923,0.20819725664118738
2012m1_ref86_3se_FL2769924,0.20721076854647677
2012m1_ref86_3se_FL2769925,0.20622428073798293
2012m1_ref86_3se_FL2769926,0.2052377929371702
2012m1_ref86_3se_FL2769927,0.20425130515124143
2012m1_ref86_3se_FL2769928,0.20326481734187363
2012m1_ref86_3se_FL2769929,0.20227832953966093
2012m1_ref86_3se_FL2769930,0.2012918417302538
2012m1_ref86_3se_FL2769931,0.20030535392029578
2012m1_ref86_3se_FL2769932,0.1993188676916974
2012m1_ref86_3se_FL2769933,0.1983323798786551
2012m1_ref86_3se_FL2769934,0.1973458920746835
2012m1_ref86_3se_FL2769935,0.19635940427049506
2012m1_ref86_3se_FL2769936,0.1953729171190686
2012m1_ref86_3se_FL2769937,0.19438642930439534
2012m1_ref86_3se_FL2769938,0.19339994149889292
2012m1_ref86_3se_FL2769939,0.19241345369317694
2012m1_ref86_3se_FL2769940,0.19142696588780553
2012m1_ref86_3se_FL2769941,0.19044047811176587
2012m1_ref86_3se_FL2769942,0.18945399030865503
2012m1_ref86_3se_FL2769943,0.18846750250532035
2012m1_ref86_3se_FL2769944,0.18748101469288195
2012m1_ref86_3se_FL2769945,0.18649452688954726
2012m1_ref86_3se_FL2769946,0.18550803908643637
2012m1_ref86_3se_FL2769947,0.18452155127392025
2012m1_ref86_3se_FL2769948,0.18353506344665732
2012m1_ref86_3se_FL2769949,0.1825485756403881
2012m1_ref86_3se_FL2769950,0.1815620878342648
2012m1_ref86_3se_FL2769951,0.1805756000279956
2012m1_ref86_3se_FL2769952,0.1797574985803722
2012m1_ref86_3se_FL2769953,0.178939397123953
2012m1_ref86_3se_FL2769954,0.17812129567653437
2012m1_ref86_3se_FL2769955,0.17730319422923238
2012m1_ref86_3se_FL2769956,0.17648509275232957
2012m1_ref86_3se_FL2769957,0.1756669912978105
2012m1_ref86_3se_FL2769958,0.17484888985275185
2012m1_ref86_3se_FL2769959,0.17403078839829192
2012m1_ref86_3se_FL2769960,0.17321268695303346
2012m1_ref86_3se_FL2769961,0.17239458549877337
2012m1_ref86_3se_FL2769962,0.1715764839580497
2012m1_ref86_3se_FL2769963,0.17075838250892372
2012m1_ref86_3se_FL2769964,0.16994028108695436
2012m1_ref86_3se_FL2769965,0.16912217964295503
2012m1_ref86_3se_FL2769966,0.1683040781895652
2012m1_ref86_3se_FL2769967,0.16748597673628077
2012m1_ref86_3se_FL2769968,0.16666787511320394
2012m1_ref86_3se_FL2769969,0.16584977366646586
2012m1_ref86_3se_FL2769970,0.16503167221026488
2012m1_ref86_3se_FL2769971,0.16421357076350915
2012m1_ref86_3se_FL2769972,0.16339546931652396
2012m1_ref86_3se_FL2769973,0.1625773678606999
2012m1_ref86_3se_FL2769974,0.16175926641371471
2012m1_ref86_3se_FL2769975,0.16094116513833093
2012m1_ref86_3se_FL2769976,0.16012306332805123
2012m1_ref86_3se_FL2769977,0.1593049612147157
2012m1_ref86_3se_FL2769978,0.15848685977036495
2012m1_ref86_3se_FL2769979,0.15766875831808583
2012m1_ref86_3se_FL2769980,0.15677806126549382
2012m1_ref86_3se_FL2769981,0.15588736421337349
2012m1_ref86_3se_FL2769982,0.1549966671607815
2012m1_ref86_3se_FL2769983,0.15410597010804
2012m1_ref86_3se_FL2769984,0.15321527305544796
2012m1_ref86_3se_FL2769985,0.15232457600332766
2012m1_ref86_3se_FL2769986,0.15143387895073568
2012m1_ref86_3se_FL2769987,0.1505431818981074
2012m1_ref86_3se_FL2769988,0.14965248484602336
2012m1_ref86_3se_FL2769989,0.1487617877933951
2012m1_ref86_3se_FL2769990,0.1478710907408031
2012m1_ref86_3se_FL2769991,0.14698039368806157
2012m1_ref86_3se_FL2769992,0.14608969663597754
2012m1_ref86_3se_FL2769993,0.14519899958338556
2012m1_ref86_3se_FL2769994,0.14430830245322182
2012m1_ref86_3se_FL2769995,0.14341760540141985
2012m1_ref86_3se_FL2769996,0.1422072191563463
2012m1_ref86_3se_FL2769997,0.14099683291119763
2012m1_ref86_3se_FL2769998,0.13978644665815732
2012m1_ref86_3se_FL2769999,0.13857606041360307
2012m1_ref86_3se_FL2770000,0.13750904840670292
2012m1_ref86_3se_FL2770001,0.13644203631228036
2012m1_ref86_3se_FL2770002,0.13537502421774406
2012m1_ref86_3se_FL2770003,0.1343080121233215
2012m1_ref86_3se_FL2770004,0.13324100002882108
2012m1_ref86_3se_FL2770005,0.13217398793439852
2012m1_ref86_3se_FL2770006,0.13113177027173126
2012m1_ref86_3se_FL2770007,0.13003526499820633
2012m1_ref86_3se_FL2770008,0.12897403056955395
2012m1_ref86_3se_FL2770009,0.12790801979369912
2012m1_ref86_3se_FL2770010,0.12684102949717266
2012m1_ref86_3se_FL2770011,0.1257740392005554
2012m1_ref86_3se_FL2770012,0.12470704890444606
2012m1_ref86_3se_FL2770014,0.13735349748341116
2012m1_ref86_3se_FL2770015,0.13592654618740588
2012m1_ref86_3se_FL2770016,0.13449959489193902
2012m1_ref86_3se_FL2770017,0.13307264359604748
2012m1_ref86_3se_FL2770018,0.13164966242027762
2012m1_ref86_3se_FL2770019,0.1302130742054278
2012m1_ref86_3se_FL2770020,0.12879384957744627
2012m1_ref86_3se_FL2770021,0.12736692969201413
2012m1_ref86_3se_FL2770022,0.12594000754887152
2012m1_ref86_3se_FL2770023,0.12451568338823601
2012m1_ref86_3se_FL2770024,0.12310233054680658
2012m1_ref86_3se_FL2770025,0.12176293799288124
2012m1_ref86_3se_FL2770026,0.12042354544712322
2012m1_ref86_3se_FL2770027,0.11908415289280551
2012m1_ref86_3se_FL2770028,0.11774482024184238
2012m1_ref86_3se_FL2770029,0.11640549181129976
2012m1_ref86_3se_FL2770030,0.1150661633808794
2012m1_ref86_3se_FL2770031,0.11375460253188875
2012m1_ref86_3se_FL2770032,0.1126424894198119
2012m1_ref86_3se_FL2770033,0.11153037629927293
2012m1_ref86_3se_FL2770034,0.11041784530851136
2012m1_ref86_3se_FL2770035,0.10930498699925141
2012m1_ref86_3se_FL2770036,0.10820976124820952
2012m1_ref86_3se_FL2770037,0.10709638249374173
2012m1_ref86_3se_FL2770038,0.10599038993582696
2012m1_ref86_3se_FL2770039,0.10489763919524472
2012m1_ref86_3se_FL2770040,0.10378578192444689
2012m1_ref86_3se_FL2770041,0.1026077482150284
2012m1_ref86_3se_FL2770042,0.10149658310184809
2012m1_ref86_3se_FL2770043,0.10038541798888949
2012m1_ref86_3se_FL2770044,0.099267121510586
2012m1_ref86_3se_FL2770045,0.098157266743091
2012m1_ref86_3se_FL2770046,0.09701003365804559
2012m1_ref86_3se_FL2770047,0.0958540183238756
2012m1_ref86_3se_FL2770048,0.09469800298921659
2012m1_ref86_3se_FL2770049,0.09352111371126001
2012m1_ref86_3se_FL2770050,0.09262777035223846
2012m1_ref86_3se_FL2770051,0.09232952758466235
2012m1_ref86_3se_FL2770053,0.09603363384775558
2012m1_ref86_3se_FL2770054,0.09602560998612082
2012m1_ref86_3se_FL2770055,0.096017586123912
2012m1_ref86_3se_FL2770056,0.09600956226182082
2012m1_ref86_3se_FL2770057,0.09600153839972964
2012m1_ref86_3se_FL2770058,0.0959935145375534
2012m1_ref86_3se_FL2770059,0.09598549067546223
2012m1_ref86_3se_FL2770060,0.0959774668132534
2012m1_ref86_3se_FL2770061,0.0959694429502494
2012m1_ref86_3se_FL2770080,0.09837705936057661
2012m1_ref86_3se_FL2770081,0.09741322685020468
2012m1_ref86_3se_FL2770082,0.09641074130896657
2012m1_ref86_3se_FL2770083,0.09544471520651623
2012m1_ref86_3se_FL2770084,0.09445407551191916
2012m1_ref86_3se_FL2770085,0.09349190614332246
2012m1_ref86_3se_FL2770086,0.0925301923797988
2012m1_ref86_3se_FL2770087,0.09156900437355306
2012m1_ref86_3se_FL2770088,0.09060781636778042
2012m1_ref86_3se_FL2770089,0.08963526050123513
2012m1_ref86_3se_FL2770090,0.08864486208437418
2012m1_ref86_3se_FL2770091,0.08767816032807225
2012m1_ref86_3se_FL2770092,0.08670284785862654
2012m1_ref86_3se_FL2770093,0.08573860783953609
