filename,index
2012m2_ref140_15f_FL3026456,1.0
2012m2_ref140_15f_FL3026457,0.9994139372001016
2012m2_ref140_15f_FL3026458,0.9982877080892448
2012m2_ref140_15f_FL3026459,0.9971614789783909
2012m2_ref140_15f_FL3026460,0.9960352498676713
2012m2_ref140_15f_FL3026461,0.9949090207568149
2012m2_ref140_15f_FL3026462,0.9937827916459606
2012m2_ref140_15f_FL3026463,0.9926565625351039
2012m2_ref140_15f_FL3026464,0.9915303334243846
2012m2_ref140_15f_FL3026465,0.9904041043229439
2012m2_ref140_15f_FL3026466,0.9892778752086644
2012m2_ref140_15f_FL3026467,0.9881516460975596
2012m2_ref140_15f_FL3026468,0.9870254169863203
2012m2_ref140_15f_FL3026469,0.9858991878752154
2012m2_ref140_15f_FL3026470,0.984772958763974
2012m2_ref140_15f_FL3026471,0.9836467296528691
2012m2_ref140_15f_FL3026472,0.9825205005417643
2012m2_ref140_15f_FL3026473,0.9813942714400756
2012m2_ref140_15f_FL3026474,0.9802680423288341
2012m2_ref140_15f_FL3026475,0.9791418132177293
2012m2_ref140_15f_FL3026476,0.9780155841066245
2012m2_ref140_15f_FL3026477,0.9768893549953851
2012m2_ref140_15f_FL3026478,0.9757631258842783
2012m2_ref140_15f_FL3026479,0.9746368967730389
2012m2_ref140_15f_FL3026480,0.9735106676619341
2012m2_ref140_15f_FL3026481,0.9723844385508295
2012m2_ref140_15f_FL3026482,0.9712582094395878
2012m2_ref140_15f_FL3026483,0.9701319803284829
2012m2_ref140_15f_FL3026484,0.9690057512267942
2012m2_ref140_15f_FL3026485,0.9678795221090769
2012m2_ref140_15f_FL3026486,0.9667532929974639
2012m2_ref140_15f_FL3026487,0.9656270638858476
2012m2_ref140_15f_FL3026496,0.9885786725124545
2012m2_ref140_15f_FL3026497,0.9874323705650123
2012m2_ref140_15f_FL3026498,0.9862860686269864
2012m2_ref140_15f_FL3026499,0.9851397666795444
2012m2_ref140_15f_FL3026500,0.9839934647321048
2012m2_ref140_15f_FL3026501,0.9828471627942134
2012m2_ref140_15f_FL3026502,0.9817008608467714
2012m2_ref140_15f_FL3026503,0.9805545588993294
2012m2_ref140_15f_FL3026504,0.9794082569518874
2012m2_ref140_15f_FL3026505,0.9782619550138616
2012m2_ref140_15f_FL3026506,0.9771156530664196
2012m2_ref140_15f_FL3026507,0.9759693511189776
2012m2_ref140_15f_FL3026508,0.9748230491809518
2012m2_ref140_15f_FL3026509,0.9736767472335097
2012m2_ref140_15f_FL3026510,0.9725304452860699
2012m2_ref140_15f_FL3026511,0.9713841433481785
2012m2_ref140_15f_FL3026512,0.9702378414006021
2012m2_ref140_15f_FL3026513,0.9690915394531601
2012m2_ref140_15f_FL3026514,0.9679452375039932
2012m2_ref140_15f_FL3026515,0.9667989355645886
2012m2_ref140_15f_FL3026516,0.9656526336159026
2012m2_ref140_15f_FL3026517,0.964506331667082
2012m2_ref140_15f_FL3026518,0.9633600297278121
2012m2_ref140_15f_FL3026519,0.9622137277789916
2012m2_ref140_15f_FL3026520,0.9610674258397215
2012m2_ref140_15f_FL3026521,0.959921123890901
2012m2_ref140_15f_FL3026522,0.958774821951631
2012m2_ref140_15f_FL3026523,0.9576285199987657
2012m2_ref140_15f_FL3026524,0.9564822180592459
2012m2_ref140_15f_FL3026525,0.95533591611031
2012m2_ref140_15f_FL3026526,0.9541896141707876
2012m2_ref140_15f_FL3026527,0.9530433122217175
2012m2_ref140_15f_FL3026528,0.9518970102823322
